value,coordinates,sensor_id,flagInfo.hasFlags,parameter.id,parameter.name,parameter.units,parameter.displayName,period.label,period.interval,period.datetimeFrom.utc,period.datetimeFrom.local,period.datetimeTo.utc,period.datetimeTo.local,summary.min,summary.q02,summary.q25,summary.median,summary.q75,summary.q98,summary.max,summary.avg,summary.sd,coverage.expectedCount,coverage.expectedInterval,coverage.observedCount,coverage.observedInterval,coverage.percentComplete,coverage.percentCoverage,coverage.datetimeFrom.utc,coverage.datetimeFrom.local,coverage.datetimeTo.utc,coverage.datetimeTo.local
7.08,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-10-31T04:00:00Z,2024-10-31T00:00:00-04:00,2024-11-01T04:00:00Z,2024-11-01T00:00:00-04:00,1.4770833253860474,1.6927083253860473,3.870833287636439,8.373958329359692,9.794791579246521,12.346666693687439,12.547916730244955,7.075781252235174,3.4266719870565847,24,24:00:00,24,24:00:00,100.0,100.0,2024-10-31T05:00:00Z,2024-10-31T01:00:00-04:00,2024-11-01T04:00:00Z,2024-11-01T00:00:00-04:00
3.58,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-01T04:00:00Z,2024-11-01T00:00:00-04:00,2024-11-02T04:00:00Z,2024-11-02T00:00:00-04:00,0.15833333445092043,0.16025000186016164,1.4635416629413764,3.323958357175191,4.7234375278155,8.5965833512942,8.597222248713175,3.5762731462924027,2.3285248283606927,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-01T05:00:00Z,2024-11-01T01:00:00-04:00,2024-11-02T04:00:00Z,2024-11-02T00:00:00-04:00
10.6,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-02T04:00:00Z,2024-11-02T00:00:00-04:00,2024-11-03T04:00:00Z,2024-11-03T00:00:00-04:00,4.93541665871938,5.057125017642974,6.638020873069763,10.522916634877522,12.594270805517832,18.319666754404704,18.354166666666668,10.569791689515114,2.7224857290490134,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-02T05:00:00Z,2024-11-02T01:00:00-04:00,2024-11-03T04:00:00Z,2024-11-03T00:00:00-04:00
10.8,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-03T04:00:00Z,2024-11-03T00:00:00-04:00,2024-11-04T05:00:00Z,2024-11-04T00:00:00-05:00,1.9291666547457378,2.139041660229365,4.884375045696894,6.847916682561239,18.67968742052714,21.853249899546306,22.010416507720947,10.834895814458529,8.056975482730142,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-03T06:00:00Z,2024-11-03T01:00:00-05:00,2024-11-04T05:00:00Z,2024-11-04T00:00:00-05:00
10.5,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-04T05:00:00Z,2024-11-04T00:00:00-05:00,2024-11-05T05:00:00Z,2024-11-05T00:00:00-05:00,4.2916666467984514,4.6644583372275035,6.251041700442632,9.977083325386047,14.61718757947286,18.81841672261556,19.05416663487752,10.515798615912598,4.152506968717105,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-04T06:00:00Z,2024-11-04T01:00:00-05:00,2024-11-05T05:00:00Z,2024-11-05T00:00:00-05:00
4.28,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-05T05:00:00Z,2024-11-05T00:00:00-05:00,2024-11-06T05:00:00Z,2024-11-06T00:00:00-05:00,2.7458333174387612,2.7851249877611797,3.4598958243926363,4.102083335320154,5.3083333770434065,5.966708261171977,5.979166587193807,4.283420129782624,1.2497634070198955,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-05T06:00:00Z,2024-11-05T01:00:00-05:00,2024-11-06T05:00:00Z,2024-11-06T00:00:00-05:00
5.66,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-06T05:00:00Z,2024-11-06T00:00:00-05:00,2024-11-07T05:00:00Z,2024-11-07T00:00:00-05:00,0.3666666733721892,0.4337500078479449,2.7265625198682146,5.851041634877523,7.8156249721845,11.542208355267842,11.895833333333334,5.656105320693718,2.6708672408901215,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-06T06:00:00Z,2024-11-06T01:00:00-05:00,2024-11-07T05:00:00Z,2024-11-07T00:00:00-05:00
4.44,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-07T05:00:00Z,2024-11-07T00:00:00-05:00,2024-11-08T05:00:00Z,2024-11-08T00:00:00-05:00,0.21250000409781933,0.2920416714499394,1.050000000745058,3.592708354194959,6.7781250675519304,14.038374975522359,14.25208330154419,4.438975702039897,2.669478567672465,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-07T06:00:00Z,2024-11-07T01:00:00-05:00,2024-11-08T05:00:00Z,2024-11-08T00:00:00-05:00
15.1,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-08T05:00:00Z,2024-11-08T00:00:00-05:00,2024-11-09T05:00:00Z,2024-11-09T00:00:00-05:00,2.7625000278155007,2.836291683514913,6.177083313465118,14.712500015894573,18.513020753860474,35.01950000127157,35.33958371480306,15.105034710632431,11.40854120364633,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-08T06:00:00Z,2024-11-08T01:00:00-05:00,2024-11-09T05:00:00Z,2024-11-09T00:00:00-05:00
6.13,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-09T05:00:00Z,2024-11-09T00:00:00-05:00,2024-11-10T05:00:00Z,2024-11-10T00:00:00-05:00,1.1854166686534882,1.2352499955892562,2.754687500496705,4.472916652758916,7.718229154745738,18.639375031789143,19.24791669845581,6.127256943119897,5.985398143333609,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-09T06:00:00Z,2024-11-09T01:00:00-05:00,2024-11-10T05:00:00Z,2024-11-10T00:00:00-05:00
13.1,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-10T05:00:00Z,2024-11-10T00:00:00-05:00,2024-11-11T05:00:00Z,2024-11-11T00:00:00-05:00,1.0604166636864345,1.0747916614015898,2.8421874940395355,7.170833329359691,14.483333428700766,45.182249743143714,46.23194440205892,13.147771948672554,15.621803215584352,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-10T06:00:00Z,2024-11-10T01:00:00-05:00,2024-11-11T05:00:00Z,2024-11-11T00:00:00-05:00
4.16,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-11T05:00:00Z,2024-11-11T00:00:00-05:00,2024-11-12T05:00:00Z,2024-11-12T00:00:00-05:00,0.07500000111758709,0.35195833622167505,2.2984374910593033,4.004166662693024,5.497916678587595,9.368874973456064,9.40625007947286,4.156278935235201,2.343281727291807,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-11T06:00:00Z,2024-11-11T01:00:00-05:00,2024-11-12T05:00:00Z,2024-11-12T00:00:00-05:00
1.12,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-12T05:00:00Z,2024-11-12T00:00:00-05:00,2024-11-13T05:00:00Z,2024-11-13T00:00:00-05:00,0.0,0.0,0.13385416862244406,0.49166666995733976,1.8020833333333333,4.504541672865548,5.3833333651224775,1.1217013895535146,0.9562110045470619,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-12T06:00:00Z,2024-11-12T01:00:00-05:00,2024-11-13T05:00:00Z,2024-11-13T00:00:00-05:00
4.14,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-13T05:00:00Z,2024-11-13T00:00:00-05:00,2024-11-14T05:00:00Z,2024-11-14T00:00:00-05:00,0.875,1.3867499963442484,3.094270830353101,4.339583307504654,5.156770825386047,6.358749980926513,6.579166611035665,4.141840275377036,1.3152223575157562,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-13T06:00:00Z,2024-11-13T01:00:00-05:00,2024-11-14T05:00:00Z,2024-11-14T00:00:00-05:00
15.0,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-14T05:00:00Z,2024-11-14T00:00:00-05:00,2024-11-15T05:00:00Z,2024-11-15T00:00:00-05:00,4.381249984105428,4.814416658083598,11.188020825386047,16.54687492052714,19.193749944369,24.191416737238566,24.83541663487752,15.027517343560858,6.5701006911889195,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-14T06:00:00Z,2024-11-14T01:00:00-05:00,2024-11-15T05:00:00Z,2024-11-15T00:00:00-05:00
7.54,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-15T05:00:00Z,2024-11-15T00:00:00-05:00,2024-11-16T05:00:00Z,2024-11-16T00:00:00-05:00,0.008333333457509676,0.013125000124176342,0.18177083724488816,4.446527739365895,11.077604075272877,23.530083243052164,24.28333330154419,7.5368923403115735,8.755951491256083,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-15T06:00:00Z,2024-11-15T01:00:00-05:00,2024-11-16T05:00:00Z,2024-11-16T00:00:00-05:00
7.81,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-16T05:00:00Z,2024-11-16T00:00:00-05:00,2024-11-17T05:00:00Z,2024-11-17T00:00:00-05:00,2.0312500099341073,2.798874981602033,5.542708317438762,7.258333384990692,9.50937494635582,14.720791659355163,15.427083333333334,7.812760418901839,2.6847678123069727,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-16T06:00:00Z,2024-11-16T01:00:00-05:00,2024-11-17T05:00:00Z,2024-11-17T00:00:00-05:00
19.0,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-17T05:00:00Z,2024-11-17T00:00:00-05:00,2024-11-18T05:00:00Z,2024-11-18T00:00:00-05:00,9.922916650772095,10.168249932924907,16.416666726271313,18.56249992052714,23.782291491826374,25.312583360671997,25.385416825612385,19.012934005922734,4.131455422711395,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-17T06:00:00Z,2024-11-17T01:00:00-05:00,2024-11-18T05:00:00Z,2024-11-18T00:00:00-05:00
37.3,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-18T05:00:00Z,2024-11-18T00:00:00-05:00,2024-11-19T05:00:00Z,2024-11-19T00:00:00-05:00,26.36666663487752,27.067208286921183,32.91718713442485,38.34791707992554,42.92499987284343,44.30608357747396,44.54375012715658,37.28640051020516,5.502836178389709,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-18T06:00:00Z,2024-11-18T01:00:00-05:00,2024-11-19T05:00:00Z,2024-11-19T00:00:00-05:00
22.5,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-19T05:00:00Z,2024-11-19T00:00:00-05:00,2024-11-20T05:00:00Z,2024-11-20T00:00:00-05:00,3.274999996026357,3.2960833275318144,9.815104196468988,20.61145830154419,34.47708340485891,45.6262081082662,45.65208307902018,22.53151037957933,12.44216794570535,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-19T06:00:00Z,2024-11-19T01:00:00-05:00,2024-11-20T05:00:00Z,2024-11-20T00:00:00-05:00
8.51,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-20T05:00:00Z,2024-11-20T00:00:00-05:00,2024-11-21T05:00:00Z,2024-11-21T00:00:00-05:00,0.15833333507180214,0.17750000345210235,2.572743053237597,8.940624952316284,14.48802081743876,17.63241678237915,17.789583683013916,8.512557891456202,6.151763564150775,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-20T06:00:00Z,2024-11-20T01:00:00-05:00,2024-11-21T05:00:00Z,2024-11-21T00:00:00-05:00
5.0,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-21T05:00:00Z,2024-11-21T00:00:00-05:00,2024-11-22T05:00:00Z,2024-11-22T00:00:00-05:00,1.1604166726271312,1.2006666707992555,2.7166666984558105,4.906250019868215,6.727604180574417,9.010125033060708,9.210416714350382,4.998755791121059,2.669536204609263,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-21T06:00:00Z,2024-11-21T01:00:00-05:00,2024-11-22T05:00:00Z,2024-11-22T00:00:00-05:00
5.44,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-22T05:00:00Z,2024-11-22T00:00:00-05:00,2024-11-23T05:00:00Z,2024-11-23T00:00:00-05:00,0.0,0.0,0.39739583882813656,4.11145835618178,9.904166579246521,13.540374997456867,13.824999968210856,5.439467592035522,4.6708400112168675,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-22T06:00:00Z,2024-11-22T01:00:00-05:00,2024-11-23T05:00:00Z,2024-11-23T00:00:00-05:00
5.6,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-23T05:00:00Z,2024-11-23T00:00:00-05:00,2024-11-24T05:00:00Z,2024-11-24T00:00:00-05:00,0.0,0.0,0.009895833364377419,1.2031250006208818,5.721354191501936,24.577263739903767,25.110416571299236,5.597193280312541,0.8248563675184716,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-23T06:00:00Z,2024-11-23T01:00:00-05:00,2024-11-24T05:00:00Z,2024-11-24T00:00:00-05:00
21.3,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-24T05:00:00Z,2024-11-24T00:00:00-05:00,2024-11-25T05:00:00Z,2024-11-25T00:00:00-05:00,13.952083349227905,14.283666704495747,18.07187489668528,19.739583333333332,22.82968771457672,35.83649973551432,35.92083295186361,21.34965279698372,4.9662584151908895,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-24T06:00:00Z,2024-11-24T01:00:00-05:00,2024-11-25T05:00:00Z,2024-11-25T00:00:00-05:00
20.0,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-25T05:00:00Z,2024-11-25T00:00:00-05:00,2024-11-26T05:00:00Z,2024-11-26T00:00:00-05:00,11.90220832824707,11.982823352813721,13.519656260808308,17.608242988586426,25.647437413533527,35.958224261601764,37.80448532104492,20.022122032112545,5.655105885959576,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-25T06:00:00Z,2024-11-25T01:00:00-05:00,2024-11-26T05:00:00Z,2024-11-26T00:00:00-05:00
8.92,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-26T05:00:00Z,2024-11-26T00:00:00-05:00,2024-11-27T05:00:00Z,2024-11-27T00:00:00-05:00,0.357958331083258,1.0930766687418025,3.5620555380980172,6.493298590183258,14.464437484741211,21.65115575472514,21.693277835845947,8.924595463581175,7.592666884007252,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-26T06:00:00Z,2024-11-26T01:00:00-05:00,2024-11-27T05:00:00Z,2024-11-27T00:00:00-05:00
10.9,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-27T05:00:00Z,2024-11-27T00:00:00-05:00,2024-11-28T05:00:00Z,2024-11-28T00:00:00-05:00,6.22712500890096,6.280178353786468,7.819999943176905,8.652479231357574,10.383427063624065,29.71312001546223,33.56220817565918,10.93089352382554,1.0908780086349912,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-27T06:00:00Z,2024-11-27T01:00:00-05:00,2024-11-28T05:00:00Z,2024-11-28T00:00:00-05:00
16.7,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-28T05:00:00Z,2024-11-28T00:00:00-05:00,2024-11-29T05:00:00Z,2024-11-29T00:00:00-05:00,2.7435416678587594,2.7560766915480293,6.853739569584528,14.733229120572407,27.396802028020225,34.448092718124386,36.362708727518715,16.675474541882675,12.501496973893282,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-28T06:00:00Z,2024-11-28T01:00:00-05:00,2024-11-29T05:00:00Z,2024-11-29T00:00:00-05:00
16.8,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-29T05:00:00Z,2024-11-29T00:00:00-05:00,2024-11-30T05:00:00Z,2024-11-30T00:00:00-05:00,11.219374974568685,11.305241742134095,14.817874987920126,16.677666703859963,18.608395953973133,23.56993917783101,24.669166564941406,16.777838548024494,3.731243138480206,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-29T06:00:00Z,2024-11-29T01:00:00-05:00,2024-11-30T05:00:00Z,2024-11-30T00:00:00-05:00
10.6,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-11-30T05:00:00Z,2024-11-30T00:00:00-05:00,2024-12-01T05:00:00Z,2024-12-01T00:00:00-05:00,5.81445837020874,5.847891387939453,7.2474479377269745,9.686875005563099,13.82954164346059,16.372460703849793,16.39141647020976,10.552057276169458,3.6620819402133806,24,24:00:00,24,24:00:00,100.0,100.0,2024-11-30T06:00:00Z,2024-11-30T01:00:00-05:00,2024-12-01T05:00:00Z,2024-12-01T00:00:00-05:00
14.0,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-12-01T05:00:00Z,2024-12-01T00:00:00-05:00,2024-12-02T05:00:00Z,2024-12-02T00:00:00-05:00,6.486666599909465,6.627139127254487,9.78696870803833,12.94435413678487,19.305621842543285,22.701200745900472,23.036291758219402,13.950636565685272,2.9692395276904544,24,24:00:00,24,24:00:00,100.0,100.0,2024-12-01T06:00:00Z,2024-12-01T01:00:00-05:00,2024-12-02T05:00:00Z,2024-12-02T00:00:00-05:00
19.5,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-12-02T05:00:00Z,2024-12-02T00:00:00-05:00,2024-12-03T05:00:00Z,2024-12-03T00:00:00-05:00,10.34416675567627,10.828086740175882,13.572416643301645,18.736791610717773,24.72823957602183,30.360819940567016,30.873375097910564,19.538677066564563,6.0042449917168055,24,24:00:00,24,24:00:00,100.0,100.0,2024-12-02T06:00:00Z,2024-12-02T01:00:00-05:00,2024-12-03T05:00:00Z,2024-12-03T00:00:00-05:00
24.9,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-12-03T05:00:00Z,2024-12-03T00:00:00-05:00,2024-12-04T05:00:00Z,2024-12-04T00:00:00-05:00,7.294166644414266,7.917754159768423,16.06242714325587,25.97375694910685,34.08925008773804,39.03846908569336,39.64833354949951,24.883412677380772,8.81064878046099,24,24:00:00,24,24:00:00,100.0,100.0,2024-12-03T06:00:00Z,2024-12-03T01:00:00-05:00,2024-12-04T05:00:00Z,2024-12-04T00:00:00-05:00
25.6,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-12-04T05:00:00Z,2024-12-04T00:00:00-05:00,2024-12-05T05:00:00Z,2024-12-05T00:00:00-05:00,5.211500058571498,8.607737529873848,23.025854229927063,24.667791763941445,31.779520670572914,35.67405927022298,35.727291107177734,25.607861630204653,5.039398467728807,24,24:00:00,24,24:00:00,100.0,100.0,2024-12-04T06:00:00Z,2024-12-04T01:00:00-05:00,2024-12-05T05:00:00Z,2024-12-05T00:00:00-05:00
4.95,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-12-05T05:00:00Z,2024-12-05T00:00:00-05:00,2024-12-06T05:00:00Z,2024-12-06T00:00:00-05:00,0.8274583319822947,0.8909574979543686,2.333090250690778,2.5151458283265433,3.607010404268901,20.194792259534196,20.805925793117947,4.95154086528001,0.8716596973839033,24,24:00:00,24,24:00:00,100.0,100.0,2024-12-05T06:00:00Z,2024-12-05T01:00:00-05:00,2024-12-06T05:00:00Z,2024-12-06T00:00:00-05:00
11.6,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-12-06T05:00:00Z,2024-12-06T00:00:00-05:00,2024-12-07T05:00:00Z,2024-12-07T00:00:00-05:00,1.8850972056388855,2.2847349898020424,4.576583301027616,10.851041634877522,18.810031175613403,22.278467661539715,22.565833568572998,11.597001737190618,7.298778068714408,24,24:00:00,24,24:00:00,100.0,100.0,2024-12-06T06:00:00Z,2024-12-06T01:00:00-05:00,2024-12-07T05:00:00Z,2024-12-07T00:00:00-05:00
10.1,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-12-07T05:00:00Z,2024-12-07T00:00:00-05:00,2024-12-08T05:00:00Z,2024-12-08T00:00:00-05:00,4.38720844189326,4.443596718708674,6.587145805358887,9.834805488586426,13.283677081267038,16.051064085960387,16.27149987220764,10.129283001853361,3.013252302277894,24,24:00:00,24,24:00:00,100.0,100.0,2024-12-07T06:00:00Z,2024-12-07T01:00:00-05:00,2024-12-08T05:00:00Z,2024-12-08T00:00:00-05:00
9.97,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-12-08T05:00:00Z,2024-12-08T00:00:00-05:00,2024-12-09T05:00:00Z,2024-12-09T00:00:00-05:00,7.398749987284343,7.50654333114624,8.04790618022283,8.761034846305847,11.381885468959808,15.343078247706092,16.200249989827473,9.970724539624323,1.3637339377962545,24,24:00:00,24,24:00:00,100.0,100.0,2024-12-08T06:00:00Z,2024-12-08T01:00:00-05:00,2024-12-09T05:00:00Z,2024-12-09T00:00:00-05:00
13.8,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-12-09T05:00:00Z,2024-12-09T00:00:00-05:00,2024-12-10T05:00:00Z,2024-12-10T00:00:00-05:00,1.2051250040531158,1.24008500178655,5.81597916285197,13.76116669178009,20.03455205758413,29.25559480349223,29.297416528065998,13.808685151653158,5.7765743158813985,24,24:00:00,24,24:00:00,100.0,100.0,2024-12-09T06:00:00Z,2024-12-09T01:00:00-05:00,2024-12-10T05:00:00Z,2024-12-10T00:00:00-05:00
25.2,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-12-10T05:00:00Z,2024-12-10T00:00:00-05:00,2024-12-11T05:00:00Z,2024-12-11T00:00:00-05:00,8.315624952316284,9.280934958457946,18.37689584493637,29.88097914059957,32.36333358287811,34.83168466567993,35.421749432881676,25.219284680154587,5.31232765871143,24,24:00:00,24,24:00:00,100.0,100.0,2024-12-10T06:00:00Z,2024-12-10T01:00:00-05:00,2024-12-11T05:00:00Z,2024-12-11T00:00:00-05:00
15.5,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-12-11T05:00:00Z,2024-12-11T00:00:00-05:00,2024-12-12T05:00:00Z,2024-12-12T00:00:00-05:00,4.308708329995473,4.40919913649559,9.928312510251999,13.280645767847696,22.159104267756142,28.307644112904864,29.741291681925457,15.501812495291235,6.58133787109946,24,24:00:00,24,24:00:00,100.0,100.0,2024-12-11T06:00:00Z,2024-12-11T01:00:00-05:00,2024-12-12T05:00:00Z,2024-12-12T00:00:00-05:00
4.24,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-12-12T05:00:00Z,2024-12-12T00:00:00-05:00,2024-12-13T05:00:00Z,2024-12-13T00:00:00-05:00,2.0268333355585733,2.080902485847473,2.871958315372467,3.8498749931653338,5.405760397513707,7.382841692765553,7.572208325068156,4.243194440586699,1.6406226456994777,24,24:00:00,24,24:00:00,100.0,100.0,2024-12-12T06:00:00Z,2024-12-12T01:00:00-05:00,2024-12-13T05:00:00Z,2024-12-13T00:00:00-05:00
13.9,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-12-13T05:00:00Z,2024-12-13T00:00:00-05:00,2024-12-14T05:00:00Z,2024-12-14T00:00:00-05:00,6.401208321253459,6.441151665846507,10.089541773001354,12.732250014940897,19.074125011761986,23.88501514116923,24.36770836512248,13.937394128905403,2.76855794449829,24,24:00:00,24,24:00:00,100.0,100.0,2024-12-13T06:00:00Z,2024-12-13T01:00:00-05:00,2024-12-14T05:00:00Z,2024-12-14T00:00:00-05:00
21.8,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-12-14T05:00:00Z,2024-12-14T00:00:00-05:00,2024-12-15T05:00:00Z,2024-12-15T00:00:00-05:00,12.09962503115336,12.49403668085734,18.524625221888225,21.33639589945475,24.213385343551636,35.68052680969238,36.73499997456869,21.803375032213,4.314385211931955,24,24:00:00,24,24:00:00,100.0,100.0,2024-12-14T06:00:00Z,2024-12-14T01:00:00-05:00,2024-12-15T05:00:00Z,2024-12-15T00:00:00-05:00
16.9,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-12-15T05:00:00Z,2024-12-15T00:00:00-05:00,2024-12-16T05:00:00Z,2024-12-16T00:00:00-05:00,7.335375030835469,7.635122529665629,10.10490628083547,12.619020859400432,18.270708282788597,37.36080416997274,37.74979178110758,16.91448147926066,11.566817745172939,24,24:00:00,24,24:00:00,100.0,100.0,2024-12-15T06:00:00Z,2024-12-15T01:00:00-05:00,2024-12-16T05:00:00Z,2024-12-16T00:00:00-05:00
16.5,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-12-16T05:00:00Z,2024-12-16T00:00:00-05:00,2024-12-17T05:00:00Z,2024-12-17T00:00:00-05:00,0.05773333236575127,0.24554799875120323,4.47206249833107,12.983083327611288,29.536604166030884,32.060041478474936,32.18429136276245,16.481126661739417,13.828603419031735,24,24:00:00,15,15:00:00,63.0,63.0,2024-12-16T06:00:00Z,2024-12-16T01:00:00-05:00,2024-12-17T05:00:00Z,2024-12-17T00:00:00-05:00
20.9,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-12-17T05:00:00Z,2024-12-17T00:00:00-05:00,2024-12-18T05:00:00Z,2024-12-18T00:00:00-05:00,5.576249996821086,6.186056663195292,12.19503128528595,22.898854096730552,27.272780974706016,35.54464442571005,36.295958836873375,20.931506976485252,7.4296428680531665,24,24:00:00,24,24:00:00,100.0,100.0,2024-12-17T06:00:00Z,2024-12-17T01:00:00-05:00,2024-12-18T05:00:00Z,2024-12-18T00:00:00-05:00
35.1,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-12-18T05:00:00Z,2024-12-18T00:00:00-05:00,2024-12-19T05:00:00Z,2024-12-19T00:00:00-05:00,12.581500053405762,12.67631752649943,30.10452091693878,39.73629188537598,41.82364614804586,44.21801474889119,44.75412559509277,35.08556262983216,3.3657193519318462,24,24:00:00,24,24:00:00,100.0,100.0,2024-12-18T06:00:00Z,2024-12-18T01:00:00-05:00,2024-12-19T05:00:00Z,2024-12-19T00:00:00-05:00
8.98,,9916553,False,2,pm25,µg/m³,,1day,24:00:00,2024-12-19T05:00:00Z,2024-12-19T00:00:00-05:00,2024-12-20T05:00:00Z,2024-12-20T00:00:00-05:00,3.436291674772898,3.541957490046819,5.079677104949951,8.134499986966452,11.85601039727529,19.00316891034444,19.51854133605957,8.980876715646849,2.850971216659988,24,24:00:00,24,24:00:00,100.0,100.0,2024-12-19T06:00:00Z,2024-12-19T01:00:00-05:00,2024-12-20T05:00:00Z,2024-12-20T00:00:00-05:00
